"flight_id","origin_airport_id","destination_airport_id","airline_id","passengers","freight","mail","distance","ramp_to_ramp","air_time","seats","payload","aircraft_group","aircraft_type","aircraft_config","class"
652,11292,12888,20304,1185,0,0,113,2321,1213,2600,698500,6,629,1,"F"
653,11292,12889,19393,1178,321,0,628,1066,888,1430,322000,6,619,1,"F"
654,11292,12889,19393,2922,2500,0,628,1912,1561,3150,781200,6,614,1,"F"
655,11292,12889,19393,31619,28035,0,628,27096,22502,36465,8823000,6,612,1,"F"
656,11292,12889,19790,149,0,0,628,118,92,158,38170,6,656,1,"F"
657,11292,12889,19917,0,32891,3787,628,104,86,0,108025,6,691,2,"G"
658,11292,12889,19977,106,10,539,628,108,89,128,35433,6,698,1,"F"
659,11292,12889,19977,2193,287,2039,628,1874,1496,2550,619723,6,694,1,"F"
660,11292,12889,19977,7204,2650,16993,628,5687,4519,8620,2168304,6,614,1,"F"
661,11292,12889,19977,9290,821,11749,628,6760,5305,10919,2557601,6,634,1,"F"
662,11292,12889,20377,0,0,0,628,120,90,218,68370,6,625,1,"L"
663,11292,12889,20416,9401,0,0,628,6297,5165,10620,2135800,6,694,1,"F"
664,11292,12889,20436,3388,0,0,628,2890,2297,3900,780000,6,698,1,"F"
665,11292,12889,20436,5830,0,0,628,3450,2644,6900,1380000,6,699,1,"F"
666,11292,12889,20436,9390,0,0,628,6778,5335,10800,2179200,6,694,1,"F"
667,11292,12892,19393,1105,1092,0,862,1178,924,1144,257600,6,619,1,"F"
668,11292,12892,19393,7485,27946,0,862,6679,5473,8225,2039800,6,614,1,"F"
669,11292,12892,19393,23511,55050,0,862,24701,20327,24739,5985800,6,612,1,"F"
670,11292,12892,19790,101,0,0,862,166,136,110,29900,6,608,1,"F"
671,11292,12892,19805,74,0,0,862,144,115,181,48100,6,699,1,"F"
672,11292,12892,19805,3826,195,521,862,4768,3401,4640,1166600,6,614,1,"F"
673,11292,12892,19805,9410,1318,770,862,14129,10365,11264,3192000,6,698,1,"F"
674,11292,12892,19977,122,1,0,862,144,116,128,34771,6,698,1,"F"
675,11292,12892,19977,5843,3087,25177,862,6226,4846,6300,1501396,6,694,1,"F"
676,11292,12892,19977,8156,2767,21104,862,7981,6596,9200,2266106,6,614,1,"F"
677,11292,12892,19977,9532,175205,9451,862,4168,3271,10556,2943917,6,627,1,"F"
678,11292,12892,19977,12461,3603,26727,862,11873,9325,14296,3444138,6,634,1,"F"
679,11292,12892,20304,9644,0,0,862,20777,16874,10488,2097600,6,673,1,"F"
680,11292,12892,20416,3682,0,0,862,4365,3529,4350,870000,6,698,1,"F"
681,11292,12892,20416,4446,0,0,862,4108,3390,5220,1044000,6,694,1,"F"
682,11292,12892,20436,10202,0,0,862,9072,7043,10800,2179200,6,694,1,"F"
683,11292,12896,19393,143,0,0,456,129,115,143,34600,6,612,1,"F"
684,11292,12896,20237,2258,0,0,456,4908,3666,2800,622608,6,675,1,"F"
685,11292,12896,20304,115,0,0,456,234,188,150,40500,6,629,1,"F"
686,11292,12899,20225,423,0,0,228,3481,2635,1440,364800,4,456,1,"F"
687,11292,12902,20225,82,0,0,280,1605,1299,570,144400,4,456,1,"F"
688,11292,12953,19393,3766,1479,0,1620,4790,4291,3850,954800,6,614,1,"F"
689,11292,12953,19393,5135,7039,0,1620,8039,7112,5291,1280200,6,612,1,"F"
690,11292,12953,19790,1341,1607,0,1620,2481,2190,1452,378906,6,698,1,"F"
691,11292,12953,19790,6666,729,0,1620,10779,9185,7499,1827313,6,694,1,"F"
692,11292,12953,19977,945,62,0,1620,1696,1542,1024,278722,6,698,1,"F"
693,11292,12953,19977,4354,186,0,1620,6900,6119,4650,1088106,6,694,1,"F"
694,11292,12953,19977,11953,440,0,1620,16800,14968,12770,3066530,6,614,1,"F"
695,11292,12953,19977,13447,455,0,1620,18108,15994,14654,3358421,6,634,1,"F"
696,11292,12953,20436,5262,0,0,1620,6810,6007,5400,1094400,6,694,1,"F"
697,11292,12954,19393,383,0,0,854,415,364,429,96600,6,619,1,"F"
698,11292,12954,19393,633,0,0,854,689,598,715,173000,6,612,1,"F"
699,11292,12982,19977,638,0,0,3414,1766,1681,676,189366,6,622,1,"F"
700,11292,12992,19393,165,0,0,771,128,112,175,43400,6,614,1,"F"
701,11292,12992,19805,150,550,0,771,150,106,160,39900,6,614,1,"F"
702,11292,12992,20237,1458,0,0,771,4078,3300,1650,366894,6,675,1,"F"
703,11292,12992,20304,48,0,0,771,125,98,70,18740,6,631,1,"F"
704,11292,12992,20304,2485,0,0,771,7122,5774,2800,756000,6,629,1,"F"
705,11292,13029,20237,1381,0,0,423,2594,1937,1700,378012,6,675,1,"F"
706,11292,13029,20304,1111,0,0,423,2252,1630,1400,378000,6,629,1,"F"
707,11292,13029,20304,1387,0,0,423,2233,1572,2052,410400,6,673,1,"F"
708,11292,13158,20304,1519,0,0,563,3682,2803,1800,486000,6,629,1,"F"
709,11292,13158,20452,1289,0,0,563,2363,1847,1679,458208,6,677,1,"F"
710,11292,13198,19393,400,318,0,533,275,226,429,96600,6,619,1,"F"
711,11292,13198,19393,989,8,0,533,533,424,1050,260400,6,614,1,"F"
712,11292,13198,19393,24681,22029,0,533,16515,13269,27027,6539400,6,612,1,"F"
713,11292,13198,19977,137,703,1350,533,88,70,166,42241,6,614,1,"F"
714,11292,13198,19977,462,0,4386,533,278,216,537,136854,6,634,1,"F"
715,11292,13198,19977,795,0,6981,533,540,436,900,213159,6,694,1,"F"
716,11292,13198,19977,2357,1076,5556,533,1870,1405,2560,700428,6,698,1,"F"
717,11292,13198,20107,0,50142,0,533,216,181,0,104189,6,691,2,"G"
718,11292,13198,20237,1231,0,0,533,2518,1888,1300,289068,6,675,1,"F"
719,11292,13198,20304,228,0,0,533,539,407,250,67500,6,629,1,"F"
720,11292,13198,20304,1129,0,0,533,1833,1290,1190,318580,6,631,1,"F"
721,11292,13198,20304,1343,0,0,533,2030,1487,1520,304000,6,673,1,"F"
722,11292,13198,20436,5468,0,0,533,3036,2324,5940,1191600,6,694,1,"F"
723,11292,13198,20452,1354,0,0,533,2035,1509,1469,400932,6,677,1,"F"
724,11292,13198,20500,1906,0,0,533,2763,2034,2030,510690,6,631,1,"F"
725,11292,13200,21599,250,0,0,218,3462,2760,416,83200,4,479,1,"F"
726,11292,13204,19393,4990,4064,0,1546,7631,6880,5291,1280200,6,612,1,"F"
727,11292,13204,19393,13995,23828,0,1546,17925,16032,15050,3732400,6,614,1,"F"
728,11292,13204,19977,102,0,40,1546,208,184,128,35372,6,698,1,"F"
729,11292,13204,19977,4866,242,10318,1546,6569,5856,5122,1221212,6,614,1,"F"
730,11292,13204,19977,5164,854,17563,1546,7800,6991,5550,1274427,6,694,1,"F"
731,11292,13204,19977,7006,1511,13487,1546,9142,8249,7876,1851767,6,634,1,"F"
732,11292,13204,20436,126,0,0,1546,228,183,150,30000,6,698,1,"F"
733,11292,13204,20436,180,0,0,1546,213,189,180,37200,6,694,1,"F"
734,11292,13204,20436,12093,0,0,1546,12421,10955,13570,2714000,6,699,1,"F"
735,11292,13232,19393,18170,29343,0,895,18938,16115,20449,4947800,6,612,1,"F"
736,11292,13232,19393,19851,28560,0,895,15950,13622,21175,5251400,6,614,1,"F"
737,11292,13244,20107,0,247774,0,872,2182,1882,0,1057707,6,691,2,"G"
738,11292,13244,20107,0,367675,0,872,812,659,0,743355,6,626,2,"G"
739,11292,13244,20107,0,460413,0,872,855,652,0,820366,7,730,2,"G"
740,11292,13244,20107,0,1163906,0,872,2070,1605,0,2590926,7,732,2,"G"
741,11292,13244,20107,0,2198850,0,872,3781,2932,0,5177242,7,740,2,"G"
742,11292,13244,20304,299,0,0,872,723,572,350,93700,6,631,1,"F"
743,11292,13244,20304,3017,0,0,872,6219,4925,3268,653600,6,673,1,"F"
744,11292,13244,20436,6427,0,0,872,4050,3318,6900,1380000,6,699,1,"F"
745,11292,13244,20452,197,0,0,872,384,318,210,57276,6,677,1,"F"
746,11292,13244,20500,387,0,0,872,807,640,420,105660,6,631,1,"F"
747,11292,13264,19977,632,42,0,964,785,681,750,155745,6,694,1,"F"
748,11292,13264,19977,2077,324,0,964,2954,2536,2432,600835,6,698,1,"F"
749,11292,13264,20304,63,0,0,964,148,127,70,18740,6,631,1,"F"
750,11292,13264,20304,272,0,0,964,1014,828,300,81000,6,629,1,"F"
751,11292,13264,20304,1698,0,0,964,4249,3519,1900,380000,6,673,1,"F"
752,11292,13303,19805,4379,201,2423,1709,6998,6063,5249,1455800,6,699,1,"F"
753,11292,13303,19805,8248,2772,24115,1709,13841,12315,9440,2380000,6,614,1,"F"
754,11292,13303,19977,174,0,0,1709,298,270,179,35906,6,634,1,"F"
755,11292,13303,20436,4884,0,0,1709,6681,6033,5400,1087200,6,694,1,"F"
756,11292,13342,19393,136,0,0,896,119,104,143,32200,6,619,1,"F"
757,11292,13342,19393,7402,7872,0,896,5769,4878,7700,1909600,6,614,1,"F"
758,11292,13342,19393,9408,10688,0,896,9140,7858,10153,2456600,6,612,1,"F"
759,11292,13342,19977,780,2,0,896,813,647,900,215633,6,694,1,"F"
760,11292,13342,19977,1153,4,0,896,903,759,1253,325178,6,634,1,"F"
761,11292,13342,19977,1926,187,0,896,1705,1415,2146,520827,6,614,1,"F"
762,11292,13342,19977,3904,320,0,896,4440,3709,4224,1173503,6,698,1,"F"
763,11292,13342,20436,693,0,0,896,557,460,720,145200,6,694,1,"F"
764,11292,13342,20436,4642,0,0,896,4425,3685,4800,960000,6,698,1,"F"
765,11292,13342,21635,14,0,0,896,129,110,16,12343,6,669,1,"L"
766,11292,13367,20237,679,0,0,752,1972,1649,850,189006,6,675,1,"F"
767,11292,13367,20304,605,0,0,752,2013,1594,800,212500,6,629,1,"F"
768,11292,13367,20500,642,0,0,752,2315,1845,1400,352200,6,631,1,"F"
769,11292,13433,20304,192,0,0,604,502,403,350,93700,6,631,1,"F"
770,11292,13433,20304,1957,0,0,604,5967,4701,2750,742500,6,629,1,"F"
771,11292,13485,19977,754,5,0,826,620,528,830,201956,6,614,1,"F"
772,11292,13485,19977,1016,24,0,826,922,791,1200,272353,6,694,1,"F"
773,11292,13485,19977,5287,169,0,826,5499,4606,5888,1604832,6,698,1,"F"
774,11292,13485,20436,274,0,0,826,254,210,300,60000,6,698,1,"F"
775,11292,13485,20436,2455,0,0,826,1838,1504,2700,543600,6,694,1,"F"
776,11292,13486,20237,2581,0,0,679,7318,5874,2850,633726,6,675,1,"F"
777,11292,13486,20304,260,0,0,679,530,425,304,60800,6,673,1,"F"
778,11292,13486,20304,2083,0,0,679,6114,4972,2350,631000,6,629,1,"F"
779,11292,13486,20436,136,0,0,679,119,95,180,36000,6,694,1,"F"
780,11292,13486,20436,2234,0,0,679,1954,1564,2400,480000,6,698,1,"F"
781,11292,13486,20500,1722,0,0,679,3388,2626,1890,475470,6,631,1,"F"
782,11292,13487,19393,665,1845,0,680,530,448,715,161000,6,619,1,"F"
783,11292,13487,19393,1691,1259,0,680,1049,885,1750,434000,6,614,1,"F"
784,11292,13487,19393,17542,33389,0,680,14141,11728,18590,4498000,6,612,1,"F"
785,11292,13487,19790,110,0,0,680,126,86,110,29900,6,608,1,"F"
786,11292,13487,19790,251,188,0,680,211,179,264,68892,6,698,1,"F"
787,11292,13487,19790,281,0,0,680,219,176,320,77758,6,694,1,"F"
788,11292,13487,19790,356,70,0,680,204,174,360,98180,8,888,1,"F"
789,11292,13487,19790,3355,285,0,680,2016,1643,3582,898280,6,622,1,"F"
790,11292,13487,19790,22113,8777,1159,680,16468,13496,23558,5692430,6,656,1,"F"
791,11292,13487,19977,1072,4189,4546,680,882,731,1420,374632,6,634,1,"F"
792,11292,13487,19977,1716,3504,4317,680,1429,1185,1950,470394,6,694,1,"F"
793,11292,13487,19977,3082,1835,7869,680,2322,1866,3474,869700,6,614,1,"F"
794,11292,13487,19977,8081,3928,11047,680,7644,6334,8960,2479722,6,698,1,"F"
795,11292,13487,20304,277,0,0,680,465,365,304,60800,6,673,1,"F"
796,11292,13487,20416,4741,0,0,680,3487,2775,5400,1074000,6,694,1,"F"
797,11292,13487,20422,505,0,1286,680,425,353,648,170239,6,614,1,"F"
798,11292,13487,20422,2861,122,7052,680,2839,2350,3303,886237,6,612,1,"F"
799,11292,13487,20436,295,0,0,680,226,177,360,72000,6,694,1,"F"
800,11292,13487,20436,8258,0,0,680,6539,5231,8700,1740000,6,698,1,"F"
801,11292,13487,20452,132,0,0,680,247,188,140,38184,6,677,1,"F"
802,11292,13487,20500,199,0,0,680,342,277,210,52830,6,631,1,"F"
803,11292,13495,19393,347,137,0,1062,296,260,350,86800,6,614,1,"F"
804,11292,13495,19393,424,107,0,1062,431,388,429,96600,6,619,1,"F"
805,11292,13495,19393,6864,2684,0,1062,7714,6774,7436,1799200,6,612,1,"F"
806,11292,13495,19977,456,209,2448,1062,597,533,512,137741,6,698,1,"F"
807,11292,13495,19977,811,0,1316,1062,896,781,900,204199,6,694,1,"F"
808,11292,13495,19977,1609,763,3248,1062,1497,1304,1660,399135,6,614,1,"F"
809,11292,13495,19977,3116,575,3060,1062,2811,2437,3401,814602,6,634,1,"F"
810,11292,13495,20107,0,23383,0,1062,176,151,0,104402,6,691,2,"G"
811,11292,13495,20436,5282,0,0,1062,4667,4009,5400,1110000,6,694,1,"F"
812,11292,13495,20500,1219,0,0,1062,2870,2469,1330,334590,6,631,1,"F"
813,11292,13502,20237,1208,0,0,196,1556,957,1300,289068,6,675,1,"F"
814,11292,13502,20304,135,0,0,196,168,102,150,40500,6,629,1,"F"
815,11292,13502,20500,3151,0,0,196,3317,2166,3850,968550,6,631,1,"F"
816,11292,13796,19393,753,889,0,957,911,798,858,193200,6,619,1,"F"
817,11292,13796,19393,7814,10426,0,957,9232,7871,8723,2110600,6,612,1,"F"
818,11292,13796,19393,9705,35520,0,957,10998,9572,12950,3211600,6,614,1,"F"
819,11292,13796,20107,0,147267,0,957,1240,1011,0,1552063,7,740,2,"G"
820,11292,13796,20372,0,8878,0,957,145,125,0,23000,6,635,2,"P"
821,11292,13796,21161,21,0,0,957,155,132,179,75830,6,617,1,"L"
822,11292,13830,19977,3711,5028,0,3302,10426,9826,4056,996961,6,622,1,"F"
823,11292,13851,19393,986,1610,0,495,703,559,1144,257600,6,619,1,"F"
824,11292,13851,19393,994,497,0,495,505,407,1050,260400,6,614,1,"F"
825,11292,13851,19393,8432,12305,0,495,6594,5183,11011,2664200,6,612,1,"F"
826,11292,13851,19977,772,57,0,495,623,495,896,238540,6,698,1,"F"
827,11292,13851,19977,2185,64,0,495,1777,1365,3000,722077,6,694,1,"F"
828,11292,13851,20237,34,0,0,495,136,114,50,11118,6,675,1,"F"
829,11292,13851,20304,409,0,0,495,854,659,450,121500,6,629,1,"F"
830,11292,13851,20304,549,0,0,495,833,624,630,168660,6,631,1,"F"
831,11292,13851,20304,2630,0,0,495,4054,2994,3192,638400,6,673,1,"F"
832,11292,13851,20452,213,0,0,495,285,216,228,65409,6,673,1,"F"
833,11292,13851,20452,1666,0,0,495,2361,1739,1750,477300,6,677,1,"F"
834,11292,13851,20500,1686,0,0,495,2669,2025,2030,510690,6,631,1,"F"
835,11292,13871,19393,391,40,0,472,258,189,429,96600,6,619,1,"F"
836,11292,13871,19393,11440,13174,0,472,6689,5217,12155,2941000,6,612,1,"F"
837,11292,13871,19977,1689,0,6198,472,955,680,1957,505928,6,634,1,"F"
838,11292,13871,19977,1870,243,8853,472,1092,792,2158,534595,6,614,1,"F"
839,11292,13871,19977,3055,1536,11430,472,1738,1344,3300,793919,6,694,1,"F"
840,11292,13871,19977,4461,758,13284,472,3006,2287,4736,1300637,6,698,1,"F"
841,11292,13871,20304,63,0,0,472,81,61,70,18740,6,631,1,"F"
842,11292,13871,20304,142,0,0,472,339,263,200,47000,6,629,1,"F"
843,11292,13871,20304,1997,0,0,472,2633,1832,2052,410400,6,673,1,"F"
844,11292,13871,20436,5107,0,0,472,2729,1901,5400,1092000,6,694,1,"F"
845,11292,13871,20452,65,0,0,472,89,64,76,21803,6,673,1,"F"
846,11292,13871,20452,387,0,0,472,514,373,420,114552,6,677,1,"F"
847,11292,13871,20500,1602,0,0,472,2159,1583,1750,440250,6,631,1,"F"
848,11292,13891,19393,385,2230,0,819,407,351,429,96600,6,619,1,"F"
849,11292,13891,19393,7547,21072,0,819,7646,6538,8294,2006800,6,612,1,"F"
850,11292,13891,19917,0,856546,0,819,2387,1952,0,1931611,6,691,2,"G"
851,11292,13891,19977,602,8,0,819,626,542,750,183219,6,694,1,"F"
852,11292,13891,19977,1761,351,0,819,1415,1186,1969,471648,6,634,1,"F"
853,11292,13891,19977,1836,357,0,819,1655,1405,2158,535027,6,614,1,"F"
854,11292,13891,19977,2389,211,0,819,2682,2331,2688,750536,6,698,1,"F"
855,11292,13891,20304,141,0,0,819,442,357,150,40500,6,629,1,"F"
856,11292,13930,19805,8618,1395,0,888,11205,8812,10640,2769800,6,655,1,"F"
857,11292,13930,19805,12937,888,0,888,13588,10638,14720,3711200,6,614,1,"F"
858,11292,13930,19977,121,0,0,888,123,111,128,35936,6,698,1,"F"
859,11292,13930,19977,4826,9985,6089,888,4709,3949,5100,1213420,6,694,1,"F"
860,11292,13930,19977,7767,15937,7241,888,6872,5501,8389,2154661,6,634,1,"F"
861,11292,13930,19977,34857,66501,52128,888,32562,26103,37646,9259504,6,614,1,"F"
862,11292,13930,20304,65,0,0,888,139,114,76,15200,6,673,1,"F"
863,11292,13930,20416,9398,0,0,888,8131,6522,10260,2063400,6,694,1,"F"
864,11292,13930,20436,110,0,0,888,131,113,150,30000,6,698,1,"F"
865,11292,13930,20436,180,0,0,888,134,111,180,37200,6,694,1,"F"
866,11292,13930,20436,9407,0,0,888,6771,5191,10350,2070000,6,699,1,"F"
867,11292,13931,19393,417,95,0,1553,574,523,429,103800,6,612,1,"F"
868,11292,13931,19393,651,36,0,1553,784,718,700,173600,6,614,1,"F"
869,11292,13964,20304,190,0,0,1040,1103,939,456,91200,6,673,1,"F"
870,11292,14057,19393,133,0,0,991,153,138,143,32200,6,619,1,"F"
871,11292,14057,19393,5182,9331,0,991,6025,5396,5577,1349400,6,612,1,"F"
872,11292,14057,19393,12212,24442,0,991,12007,10619,13475,3341800,6,614,1,"F"
873,11292,14057,19805,267,0,0,991,343,309,300,79000,6,694,1,"F"
874,11292,14057,19977,1266,81,9963,991,1327,1173,1494,366721,6,614,1,"F"
875,11292,14057,19977,2839,2737,27576,991,3179,2771,3150,761150,6,694,1,"F"
876,11292,14057,19977,6906,4198,45939,991,8997,7920,7424,2067995,6,698,1,"F"
877,11292,14057,19977,8320,3000,62158,991,8187,7195,9666,2245544,6,634,1,"F"
878,11292,14057,20304,146,0,0,991,328,287,152,30400,6,673,1,"F"
879,11292,14057,20436,2319,0,0,991,2657,2337,2550,510000,6,698,1,"F"
880,11292,14057,20436,4577,0,0,991,4647,3946,5220,1053600,6,694,1,"F"
881,11292,14057,20436,6484,0,0,991,4752,4091,6900,1380000,6,699,1,"F"
882,11292,14081,20358,5,0,0,420,117,103,19,4500,4,405,1,"F"
883,11292,14100,19393,138,377,0,1558,201,180,143,32200,6,619,1,"F"
884,11292,14100,19393,3362,5171,0,1558,5018,4494,3432,830400,6,612,1,"F"
885,11292,14100,19393,5678,7416,0,1558,7091,6310,6125,1519000,6,614,1,"F"
886,11292,14100,19805,2610,569,0,1558,5020,4498,3840,967900,6,614,1,"F"
887,11292,14100,19805,10642,425,2746,1558,13170,11634,11407,3153700,6,699,1,"F"
888,11292,14100,19977,134,55,1976,1558,198,175,150,36733,6,694,1,"F"
889,11292,14100,19977,397,593,2230,1558,772,700,512,144162,6,698,1,"F"
890,11292,14100,19977,615,1272,4337,1558,837,738,664,159711,6,614,1,"F"
891,11292,14100,19977,6895,4324,42659,1558,9824,8590,8401,1959851,6,634,1,"F"
892,11292,14100,20436,4247,0,0,1558,6208,5487,4500,900000,6,698,1,"F"
893,11292,14100,20436,4952,0,0,1558,6191,5439,5400,1081200,6,694,1,"F"
894,11292,14107,19393,1099,1273,0,602,899,704,1144,257600,6,619,1,"F"
895,11292,14107,19393,9871,4411,0,602,7271,6031,12250,3038000,6,614,1,"F"
896,11292,14107,19393,27616,39128,0,602,21967,17990,30030,7266000,6,612,1,"F"
897,11292,14107,19805,62,0,0,602,164,88,187,51700,6,699,1,"L"
898,11292,14107,19805,876,0,0,602,856,665,1200,308200,6,694,1,"F"
899,11292,14107,19805,3163,466,0,602,2972,2386,3584,1013500,6,698,1,"F"
900,11292,14107,19805,4970,0,0,602,3266,2559,5610,1551000,6,699,1,"F"
901,11292,14107,19805,8320,2826,6142,602,6931,5169,9600,2420400,6,614,1,"F"
902,11292,14107,19977,2211,837,7032,602,1966,1580,3130,799521,6,614,1,"F"
903,11292,14107,19977,3446,1307,12336,602,3147,2485,3712,1029335,6,698,1,"F"
904,11292,14107,19977,3896,3289,14285,602,2905,2300,4833,1181822,6,634,1,"F"
905,11292,14107,19977,4038,2019,13909,602,3376,2664,4650,1115534,6,694,1,"F"
906,11292,14107,20304,192,0,0,602,350,265,210,54980,6,631,1,"F"
907,11292,14107,20304,1578,0,0,602,2748,2110,1748,349600,6,673,1,"F"
908,11292,14107,20436,145,0,0,602,113,83,180,37200,6,694,1,"F"
909,11292,14107,20436,877,0,0,602,606,442,1150,230000,6,699,1,"F"
910,11292,14107,20436,7563,0,0,602,5787,4600,8100,1620000,6,698,1,"F"
911,11292,14120,20354,2024,0,0,385,3624,2797,2500,548134,6,675,1,"F"
912,11292,14122,19393,3680,1221,0,1290,4699,4132,3861,934200,6,612,1,"F"
913,11292,14122,19393,4400,951,0,1290,4730,4234,4900,1215200,6,614,1,"F"
914,11292,14122,19977,761,608,4252,1290,1197,1070,896,247363,6,698,1,"F"
915,11292,14122,19977,2231,70,8661,1290,2661,2340,2490,609778,6,614,1,"F"
916,11292,14122,19977,2786,918,10407,1290,3481,3041,3000,713797,6,694,1,"F"
917,11292,14122,19977,3066,303,8184,1290,3226,2794,3222,769195,6,634,1,"F"
918,11292,14122,20436,4881,0,0,1290,5341,4699,5400,1083600,6,694,1,"F"
919,11292,14193,19393,944,0,0,1179,1123,1010,1001,242200,6,612,1,"F"
920,11292,14252,20304,2397,0,0,852,9183,7736,3000,799500,6,629,1,"F"
921,11292,14262,19977,99,0,0,776,120,102,166,34143,6,614,1,"F"
922,11292,14262,19977,331,0,0,776,366,305,450,98048,6,694,1,"F"
923,11292,14262,19977,1073,131,0,776,1243,1050,1280,316431,6,698,1,"F"
924,11292,14262,20304,131,0,0,776,406,334,150,40500,6,629,1,"F"
925,11292,14262,20304,1048,0,0,776,2416,1928,1292,258400,6,673,1,"F"
926,11292,14262,20304,1409,0,0,776,3391,2687,1820,484760,6,631,1,"F"
927,11292,14275,21161,0,0,0,1120,157,142,179,75830,6,617,1,"L"
928,11292,14288,20358,236,0,0,109,3589,2369,1463,346500,4,405,1,"F"
929,11292,14457,20237,3000,0,0,300,5151,3392,3600,800496,6,675,1,"F"
930,11292,14457,20304,1473,0,0,300,2439,1604,1750,465500,6,629,1,"F"
931,11292,14457,20304,2448,0,0,300,3055,2009,3192,638400,6,673,1,"F"
932,11292,14457,20500,1484,0,0,300,1601,1065,1610,405030,6,631,1,"F"
933,11292,14489,20304,40,0,0,898,158,133,50,13500,6,629,1,"F"
934,11292,14489,20304,131,0,0,898,452,368,210,56220,6,631,1,"F"
935,11292,14489,20304,2747,0,0,898,7919,6580,3724,744800,6,673,1,"F"
936,11292,14492,19393,1152,3608,0,1436,1267,1159,1225,303800,6,614,1,"F"
937,11292,14492,19393,7652,19984,0,1436,10422,9538,8008,1937600,6,612,1,"F"
938,11292,14492,19977,318,33,1852,1436,368,328,332,82724,6,614,1,"F"
939,11292,14492,19977,1426,186,6256,1436,2385,2072,1536,427827,6,698,1,"F"
940,11292,14492,19977,6406,5090,18839,1436,8760,7661,6750,1598251,6,694,1,"F"
941,11292,14492,20436,290,0,0,1436,345,311,360,73200,6,694,1,"F"
942,11292,14492,20436,3949,0,0,1436,5331,4772,4200,840000,6,698,1,"F"
943,11292,14524,19977,128,0,0,1482,194,178,150,36072,6,694,1,"F"
944,11292,14524,19977,163,0,0,1482,249,217,166,36926,6,614,1,"F"
945,11292,14524,19977,2489,262,0,1482,4319,3800,2816,775888,6,698,1,"F"
946,11292,14524,20304,489,0,0,1482,1508,1283,532,106400,6,673,1,"F"
947,11292,14534,20358,382,0,0,296,3470,2829,760,180000,4,405,1,"F"
948,11292,14543,20304,1516,0,0,260,3620,2319,2800,749000,6,629,1,"F"
949,11292,14570,19393,139,760,0,804,149,118,143,32200,6,619,1,"F"
950,11292,14570,19393,1683,6063,0,804,2693,2402,3675,911400,6,614,1,"F"
951,11292,14570,19393,4814,5181,0,804,5041,4316,5434,1314800,6,612,1,"F"
952,11292,14570,19917,0,552896,0,804,2939,2474,0,2360599,6,691,2,"G"
953,11292,14570,19977,105,0,0,804,128,113,166,42690,6,614,1,"F"
954,11292,14570,19977,497,24,0,804,541,459,716,154589,6,634,1,"F"
955,11292,14570,19977,2274,262,0,804,2578,2200,2432,673686,6,698,1,"F"
956,11292,14570,19977,6807,991,0,804,7175,6040,8100,1960481,6,694,1,"F"
957,11292,14635,19393,163,0,0,1607,218,200,175,43400,6,614,1,"F"
958,11292,14674,20237,2567,0,0,303,4094,2838,3000,667080,6,675,1,"F"
959,11292,14679,19393,549,0,0,853,577,466,572,128800,6,619,1,"F"
960,11292,14679,19393,7077,6124,0,853,5738,5015,7700,1909600,6,614,1,"F"
961,11292,14679,19393,17304,4682,0,853,17658,15410,18733,4532600,6,612,1,"F"
962,11292,14679,19790,102,70,4,853,142,115,158,38170,6,656,1,"F"
963,11292,14679,19977,2082,111,1,853,1800,1578,2324,548961,6,614,1,"F"
964,11292,14679,19977,2694,311,1009,853,2699,2346,3000,708101,6,694,1,"F"
965,11292,14679,19977,4638,441,2148,853,5131,4503,4992,1382661,6,698,1,"F"
966,11292,14679,19977,7196,1178,255,853,5891,5018,7876,1931438,6,634,1,"F"
967,11292,14679,20304,76,0,0,853,135,112,76,15200,6,673,1,"F"
968,11292,14679,20416,4242,0,0,853,3972,3417,5220,1044000,6,694,1,"F"
969,11292,14679,20436,4100,0,0,853,3930,3399,4350,870000,6,698,1,"F"
970,11292,14679,20436,5035,0,0,853,4033,3459,5400,1104000,6,694,1,"F"
971,11292,14679,20436,6614,0,0,853,4198,3613,7130,1426000,6,699,1,"F"
972,11292,14683,19393,481,0,0,794,382,323,525,130200,6,614,1,"F"
973,11292,14683,19393,553,387,0,794,473,410,572,128800,6,619,1,"F"
974,11292,14683,19393,10664,4577,0,794,9649,8277,11726,2837200,6,612,1,"F"
975,11292,14683,19977,2356,684,24519,794,2286,1965,3401,843265,6,634,1,"F"
976,11292,14683,19977,2630,1695,6890,794,2400,2015,3000,704610,6,694,1,"F"
977,11292,14683,19977,3647,2449,12484,794,3174,2694,4410,1107148,6,614,1,"F"
978,11292,14683,20304,138,0,0,794,282,227,152,30400,6,673,1,"F"
979,11292,14683,20304,201,0,0,794,396,312,210,56220,6,631,1,"F"
980,11292,14683,20436,299,0,0,794,238,198,360,73200,6,694,1,"F"
981,11292,14683,20436,3838,0,0,794,3447,2848,4200,840000,6,698,1,"F"
982,11292,14683,20452,256,0,0,794,514,422,280,76368,6,677,1,"F"
983,11292,14683,20500,776,0,0,794,1496,1229,840,211320,6,631,1,"F"
984,11292,14689,19977,205,0,0,916,276,241,300,73244,6,694,1,"F"
985,11292,14689,19977,1559,70,0,916,3260,2774,2816,787877,6,698,1,"F"
986,11292,14689,20304,197,0,0,916,791,662,250,67500,6,629,1,"F"
987,11292,14689,20304,1809,0,0,916,4913,4164,2356,471200,6,673,1,"F"
