"path_data_id","airline_id","passengers","freight","mail","air_time","seats","payload","class","path_id","ramp_distance_id","aircraft_type_id","aircraft_config_id"
890,19977,615,1272,4337,738,664,159711,"F",427,837,614,1
891,19977,6895,4324,42659,8590,8401,1959851,"F",427,9824,634,1
892,20436,4247,0,0,5487,4500,900000,"F",427,6208,698,1
893,20436,4952,0,0,5439,5400,1081200,"F",427,6191,694,1
894,19393,1099,1273,0,704,1144,257600,"F",428,899,619,1
895,19393,9871,4411,0,6031,12250,3038000,"F",428,7271,614,1
896,19393,27616,39128,0,17990,30030,7266000,"F",428,21967,612,1
897,19805,62,0,0,88,187,51700,"L",428,164,699,1
898,19805,876,0,0,665,1200,308200,"F",428,856,694,1
899,19805,3163,466,0,2386,3584,1013500,"F",428,2972,698,1
900,19805,4970,0,0,2559,5610,1551000,"F",428,3266,699,1
901,19805,8320,2826,6142,5169,9600,2420400,"F",428,6931,614,1
902,19977,2211,837,7032,1580,3130,799521,"F",428,1966,614,1
903,19977,3446,1307,12336,2485,3712,1029335,"F",428,3147,698,1
904,19977,3896,3289,14285,2300,4833,1181822,"F",428,2905,634,1
905,19977,4038,2019,13909,2664,4650,1115534,"F",428,3376,694,1
906,20304,192,0,0,265,210,54980,"F",428,350,631,1
907,20304,1578,0,0,2110,1748,349600,"F",428,2748,673,1
908,20436,145,0,0,83,180,37200,"F",428,113,694,1
909,20436,877,0,0,442,1150,230000,"F",428,606,699,1
910,20436,7563,0,0,4600,8100,1620000,"F",428,5787,698,1
911,20354,2024,0,0,2797,2500,548134,"F",158,3624,675,1
912,19393,3680,1221,0,4132,3861,934200,"F",361,4699,612,1
913,19393,4400,951,0,4234,4900,1215200,"F",361,4730,614,1
914,19977,761,608,4252,1070,896,247363,"F",361,1197,698,1
915,19977,2231,70,8661,2340,2490,609778,"F",361,2661,614,1
916,19977,2786,918,10407,3041,3000,713797,"F",361,3481,694,1
917,19977,3066,303,8184,2794,3222,769195,"F",361,3226,634,1
918,20436,4881,0,0,4699,5400,1083600,"F",361,5341,694,1
919,19393,944,0,0,1010,1001,242200,"F",145,1123,612,1
920,20304,2397,0,0,7736,3000,799500,"F",143,9183,629,1
921,19977,99,0,0,102,166,34143,"F",22,120,614,1
922,19977,331,0,0,305,450,98048,"F",22,366,694,1
923,19977,1073,131,0,1050,1280,316431,"F",22,1243,698,1
924,20304,131,0,0,334,150,40500,"F",22,406,629,1
925,20304,1048,0,0,1928,1292,258400,"F",22,2416,673,1
926,20304,1409,0,0,2687,1820,484760,"F",22,3391,631,1
927,21161,0,0,0,142,179,75830,"L",247,157,617,1
928,20358,236,0,0,2369,1463,346500,"F",387,3589,405,1
929,20237,3000,0,0,3392,3600,800496,"F",454,5151,675,1
930,20304,1473,0,0,1604,1750,465500,"F",454,2439,629,1
931,20304,2448,0,0,2009,3192,638400,"F",454,3055,673,1
932,20500,1484,0,0,1065,1610,405030,"F",454,1601,631,1
933,20304,40,0,0,133,50,13500,"F",380,158,629,1
934,20304,131,0,0,368,210,56220,"F",380,452,631,1
935,20304,2747,0,0,6580,3724,744800,"F",380,7919,673,1
936,19393,1152,3608,0,1159,1225,303800,"F",74,1267,614,1
937,19393,7652,19984,0,9538,8008,1937600,"F",74,10422,612,1
938,19977,318,33,1852,328,332,82724,"F",74,368,614,1
939,19977,1426,186,6256,2072,1536,427827,"F",74,2385,698,1
940,19977,6406,5090,18839,7661,6750,1598251,"F",74,8760,694,1
941,20436,290,0,0,311,360,73200,"F",74,345,694,1
942,20436,3949,0,0,4772,4200,840000,"F",74,5331,698,1
943,19977,128,0,0,178,150,36072,"F",212,194,694,1
944,19977,163,0,0,217,166,36926,"F",212,249,614,1
945,19977,2489,262,0,3800,2816,775888,"F",212,4319,698,1
946,20304,489,0,0,1283,532,106400,"F",212,1508,673,1
947,20358,382,0,0,2829,760,180000,"F",248,3470,405,1
948,20304,1516,0,0,2319,2800,749000,"F",65,3620,629,1
949,19393,139,760,0,118,143,32200,"F",32,149,619,1
950,19393,1683,6063,0,2402,3675,911400,"F",32,2693,614,1
951,19393,4814,5181,0,4316,5434,1314800,"F",32,5041,612,1
952,19917,0,552896,0,2474,0,2360599,"G",32,2939,691,2
953,19977,105,0,0,113,166,42690,"F",32,128,614,1
954,19977,497,24,0,459,716,154589,"F",32,541,634,1
955,19977,2274,262,0,2200,2432,673686,"F",32,2578,698,1
956,19977,6807,991,0,6040,8100,1960481,"F",32,7175,694,1
957,19393,163,0,0,200,175,43400,"F",203,218,614,1
958,20237,2567,0,0,2838,3000,667080,"F",353,4094,675,1
959,19393,549,0,0,466,572,128800,"F",330,577,619,1
960,19393,7077,6124,0,5015,7700,1909600,"F",330,5738,614,1
961,19393,17304,4682,0,15410,18733,4532600,"F",330,17658,612,1
962,19790,102,70,4,115,158,38170,"F",330,142,656,1
963,19977,2082,111,1,1578,2324,548961,"F",330,1800,614,1
964,19977,2694,311,1009,2346,3000,708101,"F",330,2699,694,1
965,19977,4638,441,2148,4503,4992,1382661,"F",330,5131,698,1
966,19977,7196,1178,255,5018,7876,1931438,"F",330,5891,634,1
967,20304,76,0,0,112,76,15200,"F",330,135,673,1
968,20416,4242,0,0,3417,5220,1044000,"F",330,3972,694,1
969,20436,4100,0,0,3399,4350,870000,"F",330,3930,698,1
970,20436,5035,0,0,3459,5400,1104000,"F",330,4033,694,1
971,20436,6614,0,0,3613,7130,1426000,"F",330,4198,699,1
972,19393,481,0,0,323,525,130200,"F",200,382,614,1
973,19393,553,387,0,410,572,128800,"F",200,473,619,1
974,19393,10664,4577,0,8277,11726,2837200,"F",200,9649,612,1
975,19977,2356,684,24519,1965,3401,843265,"F",200,2286,634,1
976,19977,2630,1695,6890,2015,3000,704610,"F",200,2400,694,1
977,19977,3647,2449,12484,2694,4410,1107148,"F",200,3174,614,1
978,20304,138,0,0,227,152,30400,"F",200,282,673,1
979,20304,201,0,0,312,210,56220,"F",200,396,631,1
980,20436,299,0,0,198,360,73200,"F",200,238,694,1
981,20436,3838,0,0,2848,4200,840000,"F",200,3447,698,1
982,20452,256,0,0,422,280,76368,"F",200,514,677,1
983,20500,776,0,0,1229,840,211320,"F",200,1496,631,1
984,19977,205,0,0,241,300,73244,"F",242,276,694,1
985,19977,1559,70,0,2774,2816,787877,"F",242,3260,698,1
986,20304,197,0,0,662,250,67500,"F",242,791,629,1
987,20304,1809,0,0,4164,2356,471200,"F",242,4913,673,1
988,20304,925,0,0,3314,1200,324000,"F",139,3945,629,1
989,19393,253,208,0,270,286,64400,"F",336,305,619,1
990,19393,1359,2736,0,1336,1573,380600,"F",336,1534,612,1
991,19393,2102,3689,0,2629,3675,911400,"F",336,2969,614,1
992,19917,0,25727,0,123,0,79755,"G",336,148,622,2
993,19917,0,243523,0,499,0,424400,"G",336,596,691,2
994,19917,0,433940,3085,825,0,910573,"G",336,1013,740,2
995,19917,0,1946318,279975,3752,0,3920321,"G",336,4421,626,2
996,20237,1394,0,0,3976,1550,344658,"F",336,4817,675,1
997,20304,50,0,0,130,50,13500,"F",336,162,629,1
998,20304,1235,0,0,2334,1330,356060,"F",336,2895,631,1
999,20452,397,0,0,771,420,114552,"F",336,916,677,1
1000,20500,191,0,0,362,210,52830,"F",336,456,631,1
1001,19393,417,1828,0,461,429,96600,"F",420,517,619,1
1002,19393,7995,47936,0,9049,8723,2110600,"F",420,10544,612,1
1003,19393,12180,55543,0,11073,13300,3298400,"F",420,12726,614,1
1004,19790,4337,0,0,6356,4729,1285700,"F",420,7447,608,1
1005,19930,3939,4141,3993,5144,4216,1185240,"F",420,6008,612,1
1006,19930,4548,1673,2297,4826,5088,1279360,"F",420,5593,614,1
1007,19930,4766,923,0,4398,5373,1227201,"F",420,5155,634,1
1008,19930,12963,3157,3212,11562,14122,3748820,"F",420,13505,888,1
1009,19977,1323,55,4840,1118,1432,347727,"F",420,1313,634,1
1010,19977,1878,79,10278,1718,1980,487206,"F",420,2000,614,1
1011,19977,2401,559,12762,3000,2688,753016,"F",420,3424,698,1
1012,19977,14717,8100,96308,15044,15600,3748875,"F",420,17901,694,1
1013,20304,7262,0,0,15747,7676,1535200,"F",420,18472,673,1
1014,20436,1849,0,0,1919,1950,390000,"F",420,2213,698,1
1015,20436,2891,0,0,2580,3060,612000,"F",420,3045,694,1
1016,20436,6608,0,0,4380,6900,1380000,"F",420,5069,699,1
1017,19393,1062,2813,0,1063,1144,257600,"F",313,1252,619,1
1018,19393,4411,20632,0,4701,6300,1562400,"F",313,5435,614,1
1019,19393,13038,50293,0,12980,13871,3356200,"F",313,15156,612,1
1020,19977,200,0,0,119,219,54393,"F",313,206,887,1
1021,19977,668,3711,0,484,1464,561174,"F",313,593,637,1
1022,19977,2893,384,13475,3299,3200,851692,"F",313,3973,698,1
1023,19977,4382,17245,2,2357,4788,2143463,"F",313,2984,889,1
1024,19977,5596,54130,1818,3659,6351,2330529,"F",313,4864,887,1
1025,19977,6174,17922,18900,2775,7913,2178105,"F",313,3425,627,1
1026,19977,8437,4010,16659,9054,10350,2422024,"F",313,10714,694,1
1027,19977,12112,6730,52506,10648,14487,3322893,"F",313,12797,634,1
1028,19977,13560,2803,29723,13480,16740,4047677,"F",313,16236,614,1
1029,20304,0,0,0,147,50,13500,"F",313,180,629,1
1030,20304,0,0,0,134,70,18740,"F",313,233,631,1
1031,20436,10040,0,0,7989,10800,2187600,"F",313,9752,694,1
1032,21171,117,0,0,125,119,37822,"F",313,144,698,1
1033,21171,9926,0,0,11154,12441,3123876,"F",313,13094,694,1
1034,20237,123,0,0,244,150,33354,"F",403,307,675,1
1035,20304,236,0,0,332,280,74960,"F",403,424,631,1
1036,20304,1975,0,0,4367,2600,691500,"F",403,5633,629,1
1037,20500,1462,0,0,1988,1750,440250,"F",403,2605,631,1
1038,20304,2645,0,0,4689,3000,799500,"F",421,6267,629,1
1039,20237,132,0,0,306,150,33354,"F",20,366,675,1
1040,20304,1036,0,0,2784,1300,344000,"F",20,3422,629,1
1041,19393,330,18,0,386,429,96600,"F",54,432,619,1
1042,19393,677,509,0,508,700,173600,"F",54,570,614,1
1043,19393,13584,6591,0,14127,15444,3736800,"F",54,16181,612,1
1044,19977,694,155,0,758,900,214834,"F",54,887,694,1
1045,19977,2097,190,0,2323,2304,644372,"F",54,2688,698,1
1046,19977,2620,361,0,2312,2988,737711,"F",54,2641,614,1
1047,19977,3102,623,0,2731,3735,839000,"F",54,3198,634,1
1048,20304,3110,0,0,6365,3496,699200,"F",54,7436,673,1
1049,19393,204,565,0,124,286,64400,"F",21,150,619,1
1050,19393,3148,6210,0,1286,3675,911400,"F",21,1652,614,1
1051,19393,18725,92042,0,9051,20735,5017000,"F",21,11740,612,1
1052,19790,50,0,0,70,72,49760,"L",21,92,622,1
1053,19790,155,0,0,60,160,40870,"F",21,78,614,1
1054,19790,4489,1083,48,2603,5148,1343394,"F",21,3363,698,1
1055,19790,4522,1599,65,2551,5907,1440725,"F",21,3343,694,1
1056,19790,5771,574,0,3714,6268,1704300,"F",21,4901,608,1
1057,19917,0,33216,0,114,0,159510,"G",21,166,622,2
1058,19917,0,173084,0,240,0,470180,"G",21,320,626,2
1059,19977,126,77,1604,69,128,35554,"F",21,85,698,1
1060,19977,780,2692,9568,444,1253,322848,"F",21,581,634,1
1061,19977,1747,2929,16797,1133,2700,654372,"F",21,1519,694,1
1062,20107,0,47075,0,72,0,107840,"G",21,95,691,2
1063,20304,762,0,0,823,909,241380,"F",21,1153,631,1
1064,20304,1887,0,0,2740,2100,556500,"F",21,3834,629,1
1065,20304,4104,0,0,3693,4408,1082880,"F",21,5074,638,1
1066,20304,7633,0,0,7066,8208,1641600,"F",21,10150,673,1
1067,20436,3543,0,0,1558,3750,750000,"F",21,2104,698,1
1068,20436,5280,0,0,1925,5580,1126800,"F",21,2588,694,1
1069,20436,6379,0,0,1925,6900,1380000,"F",21,2552,699,1
1070,20452,69,0,0,66,76,21803,"F",21,89,673,1
1071,20452,1232,0,0,1251,1330,362748,"F",21,1693,677,1
1072,21161,45,0,0,186,537,227490,"L",21,266,617,1
1073,20358,88,0,0,436,114,27000,"F",213,535,405,1
1074,20358,730,0,0,3602,1410,305500,"F",213,4423,461,1
1075,19393,350,326,0,389,429,96600,"F",264,457,619,1
1076,19393,4468,7290,0,3823,5250,1302000,"F",264,4374,614,1
1077,19393,14048,15210,0,14503,16159,3909800,"F",264,16729,612,1
1078,19977,592,0,7649,623,750,182492,"F",264,721,694,1
1079,19977,1619,1621,11123,1388,1814,457245,"F",264,1605,614,1
1080,19977,2703,542,5063,3419,3456,967461,"F",264,3951,698,1
1081,19977,6536,2061,23689,5170,7518,1804225,"F",264,6045,634,1
1082,20304,3739,0,0,7312,4104,820800,"F",264,8738,673,1
1083,19393,18123,9744,0,16501,20163,4878600,"F",218,19026,612,1
1084,19977,3890,214,4306,3742,4096,1136123,"F",218,4399,698,1
1085,19977,10909,1578,16856,9055,11850,2866677,"F",218,10666,694,1
1086,20304,68,0,0,110,70,18740,"F",218,145,631,1
1087,20436,561,0,0,466,600,120000,"F",218,558,698,1
1088,20436,8093,0,0,6518,10080,2053200,"F",218,7650,694,1
1089,19393,697,1226,0,498,715,161000,"F",346,578,619,1
1090,19393,9769,11838,0,5427,10150,2517200,"F",346,6494,614,1
1091,19393,11518,6941,0,8077,12155,2941000,"F",346,9653,612,1
1092,19977,119,0,97,95,128,35832,"F",346,115,698,1
1093,19977,162,0,65,97,166,41831,"F",346,136,614,1
1094,19977,2494,1156,1283,1671,2700,646522,"F",346,2003,694,1
1095,20237,2640,0,0,5745,2900,644844,"F",346,7145,675,1
1096,20304,987,0,0,2145,1050,276500,"F",346,2662,629,1
1097,20436,151,0,0,93,180,36000,"F",346,115,694,1
1098,20436,3589,0,0,2390,3750,750000,"F",346,3005,698,1
1099,20436,5959,0,0,2897,6900,1380000,"F",346,3564,699,1
1100,20500,3004,0,0,4458,3290,827670,"F",346,5606,631,1
1101,20304,73,0,0,86,76,15200,"F",320,106,673,1
1102,20358,13,0,0,60,19,4500,"F",172,73,405,1
1103,19393,4886,3250,0,6723,5291,1280200,"F",210,7428,612,1
1104,19393,8998,6138,0,10040,9625,2387000,"F",210,11045,614,1
1105,19977,243,104,3055,385,256,71109,"F",210,426,698,1
1106,19977,1772,285,16658,2328,1950,460703,"F",210,2637,694,1
1107,19977,3465,235,25409,3860,3759,856207,"F",210,4348,634,1
1108,19977,3779,5719,27470,4384,3972,948399,"F",210,4942,614,1
1109,20436,4193,0,0,5537,4500,900000,"F",210,6227,698,1
1110,19393,141,26,0,73,143,32200,"F",113,89,619,1
1111,19393,7503,12709,0,4043,8294,2006800,"F",113,5056,612,1
1112,19977,124,11,0,63,166,41556,"F",113,82,614,1
1113,19977,922,8,0,593,1200,286781,"F",113,740,694,1
1114,19977,2976,92,0,1790,3328,923286,"F",113,2323,698,1
1115,20237,403,0,0,758,500,111180,"F",113,1003,675,1
1116,20304,206,0,0,230,210,56220,"F",113,294,631,1
1117,20304,2134,0,0,3611,2400,641000,"F",113,4841,629,1
1118,20452,127,0,0,139,152,43606,"F",113,174,673,1
1119,20452,1052,0,0,1282,1190,324564,"F",113,1701,677,1
1120,20500,70,0,0,74,70,17610,"F",113,110,631,1
1121,19393,374,559,0,274,429,96600,"F",446,318,619,1
1122,19393,6700,10150,0,5020,8008,1937600,"F",446,5925,612,1
1123,19977,250,114,0,182,300,73314,"F",446,217,694,1
1124,19977,490,128,0,456,640,179711,"F",446,552,698,1
1125,20107,0,42470,0,90,0,104608,"G",446,108,691,2
1126,20237,141,0,0,286,150,33354,"F",446,350,675,1
1127,20304,397,0,0,625,490,131180,"F",446,769,631,1
1128,20304,667,0,0,991,760,152000,"F",446,1249,673,1
1129,20304,2909,0,0,6016,3100,826500,"F",446,7457,629,1
1130,20237,1046,0,0,3296,1150,255714,"F",89,3820,675,1
1131,20436,136,0,0,123,180,36000,"F",89,139,694,1
1132,20436,2227,0,0,2222,2400,480000,"F",89,2738,698,1
1133,20500,453,0,0,960,490,123270,"F",89,1128,631,1
1134,21599,345,0,0,3116,416,104000,"F",95,4029,458,1
1135,20237,565,0,0,1187,750,166770,"F",121,1521,675,1
1136,20304,727,0,0,1691,1000,266500,"F",121,2218,629,1
1137,20304,888,0,0,1417,1260,336080,"F",121,1985,631,1
1138,20452,122,0,0,237,210,57276,"F",121,329,677,1
1139,20304,1587,0,0,2996,2030,538270,"F",359,3775,631,1
1140,19805,14678,1,0,10210,16520,4276300,"F",381,13118,655,1
1141,20304,0,0,0,86,76,15200,"F",381,131,673,1
1142,19805,396,2100,0,307,480,120700,"F",33,391,614,1
1143,19805,541,11,0,380,560,146200,"F",33,494,655,1
1144,19805,43885,24641,11700,24413,46828,12957400,"F",33,31553,699,1
1145,19977,1731,616,8809,1127,1800,408503,"F",33,1420,694,1
1146,19977,4022,591,21700,2442,4102,955614,"F",33,3264,614,1
1147,19977,5009,1674,21481,3797,5248,1322189,"F",33,4882,698,1
1148,19977,5667,936,30119,3322,6086,1402794,"F",33,4298,634,1
1149,20304,1359,0,0,1975,1400,372320,"F",33,2552,631,1
1150,20416,4925,0,0,2853,5220,1049800,"F",33,3738,694,1
1151,20436,4219,0,0,2955,4500,900000,"F",33,3817,698,1
1152,20452,198,0,0,291,210,57276,"F",33,382,677,1
1153,20500,274,0,0,364,280,70440,"F",33,518,631,1
1154,20378,5630,4,0,8082,6656,1738060,"F",201,9912,638,1
1155,19805,3286,0,0,2967,4938,1351200,"F",423,3568,622,1
1156,20398,5376,534,15,9603,6688,1736240,"F",159,11678,673,1
1157,20378,1885,23,0,2883,2173,565880,"F",356,3662,638,1
1158,20398,44,0,0,97,50,12350,"F",356,113,675,1
1159,20237,1671,0,0,3868,2600,578136,"F",59,4873,675,1
1160,20354,35,0,0,82,50,10841,"L",59,91,675,1
1161,20372,0,8878,0,120,0,23000,"P",362,140,635,2
1162,20107,0,40799,0,1453,0,91000,"G",354,1609,416,2
1163,20263,0,40799,0,1453,0,88400,"G",354,1612,416,2
1164,20237,47,0,0,45,50,11118,"F",338,62,675,1
1165,20304,230,0,0,235,350,93700,"F",338,350,631,1
1166,20304,1892,0,0,2153,2500,671500,"F",338,3402,629,1
1167,20500,6090,0,0,5054,7840,1972320,"F",338,7719,631,1
1168,20378,5087,1560,6089,7657,6641,1738060,"F",165,10060,638,1
1169,20304,164,0,0,350,280,74960,"F",294,427,631,1
1170,20304,3386,0,0,3230,4130,1093740,"F",349,5173,631,1
1171,21080,2,0,0,108,8,5300,"L",51,120,646,1
1172,19977,1034,193,0,568,1253,342206,"F",27,682,634,1
1173,19977,1261,110,0,856,1500,330439,"F",27,1057,694,1
1174,19977,1877,20,0,1210,2324,569672,"F",27,1563,614,1
1175,19977,4248,610,0,3403,4992,1257230,"F",27,4302,698,1
1176,20237,677,0,0,1656,900,200124,"F",27,1958,675,1
1177,20304,147,0,0,298,150,40500,"F",27,360,629,1
1178,20304,330,0,0,515,420,112440,"F",27,640,631,1
1179,20304,1876,0,0,2403,1976,395200,"F",27,2957,673,1
1180,20436,1436,0,0,835,1500,300000,"F",27,1057,698,1
1181,20436,3192,0,0,1749,3600,721200,"F",27,2196,694,1
1182,20452,196,0,0,273,228,65409,"F",27,400,673,1
1183,20452,932,0,0,1239,980,267288,"F",27,1636,677,1
1184,20500,122,0,0,176,140,35220,"F",27,206,631,1
1185,19393,123,160,0,153,143,32200,"F",449,172,619,1
1186,19393,3708,3409,0,3622,4025,998200,"F",449,4071,614,1
1187,19393,4406,3868,0,5525,5005,1211000,"F",449,6138,612,1
1188,19790,147,5,0,151,149,32870,"F",449,178,655,1
1189,19790,154,6,0,154,160,41370,"F",449,176,614,1
1190,19790,2613,690,365,2547,2880,785440,"F",449,2875,888,1
1191,19790,3222,926,1925,2726,3383,848520,"F",449,3209,622,1
1192,19790,4616,934,717,4654,4791,1166370,"F",449,5309,694,1
1193,19790,7061,3605,6016,7205,7427,1795190,"F",449,8314,656,1
1194,19977,684,5,6610,635,716,175495,"F",449,715,634,1
1195,19977,1185,679,11574,1339,1350,330697,"F",449,1583,694,1
1196,19977,6859,418,43975,7248,7612,1805350,"F",449,8211,614,1
1197,20416,4613,0,0,4494,5220,1049800,"F",449,5088,694,1
1198,20436,142,0,0,154,150,30000,"F",449,193,698,1
1199,20436,5791,0,0,5390,6120,1251600,"F",449,6357,694,1
1200,20304,779,0,0,2110,1100,297000,"F",79,2589,629,1
1201,20225,600,0,0,4462,1680,425600,"F",13,5338,456,1
1202,21352,3,0,0,209,16,4000,"L",275,233,684,1
1203,20500,1074,0,0,926,2100,528300,"F",410,1635,631,1
1204,19805,2489,0,0,2524,4754,1301100,"F",134,3313,622,1
1205,20354,22,0,0,116,50,12659,"L",355,131,675,1
1206,20237,1612,0,0,3266,1800,400248,"F",82,4225,675,1
1207,20304,1124,0,0,1412,1190,318580,"F",82,1728,631,1
1208,20304,2410,0,0,5191,2950,789500,"F",82,6731,629,1
1209,20452,242,0,0,339,280,76368,"F",82,446,677,1
1210,21161,138,0,0,41,179,75830,"L",98,58,617,1
1211,19977,273,0,0,236,332,83719,"F",133,271,614,1
1212,19977,812,0,0,1000,1024,287522,"F",133,1155,698,1
1213,19977,938,0,0,836,1253,324021,"F",133,971,634,1
1214,19977,1144,3,0,1068,1350,325299,"F",133,1227,694,1
1215,20304,644,0,0,1949,750,199000,"F",133,2378,629,1
1216,20304,1184,0,0,2250,1368,273600,"F",133,2908,673,1
1217,19393,4540,8163,0,6455,5075,1258600,"F",314,7550,614,1
1218,19393,6315,21866,0,10533,6864,1660800,"F",314,11826,612,1
1219,19977,211,19,957,450,256,70764,"F",314,536,698,1
1220,19977,2053,65896,24545,1246,2184,597376,"F",314,1430,627,1
1221,19977,4873,2797,22176,7881,5400,1263845,"F",314,9160,694,1
1222,19977,5570,1118,47024,8153,6094,1496393,"F",314,9412,614,1
1223,19977,7486,6677,89632,10185,7943,2267265,"F",314,11607,622,1
1224,19977,15891,10513,61258,22180,18079,4505434,"F",314,26047,634,1
1225,20237,1207,0,0,3040,1650,366894,"F",340,3811,675,1
1226,20304,2362,0,0,7266,3850,1022000,"F",340,9083,629,1
1227,20304,0,0,0,129,50,13500,"F",253,169,629,1
1228,20304,1266,0,0,2249,1520,304000,"F",301,2935,673,1
1229,20304,4373,0,0,11619,5000,1332500,"F",301,14095,629,1
1230,20107,0,147172,0,933,0,761644,"G",176,1101,622,2
1231,19977,397,5,0,401,600,144598,"F",30,474,694,1
1232,19977,4051,39,0,3951,5248,1452029,"F",30,4798,698,1
1233,20304,329,0,0,603,420,112440,"F",30,751,631,1
1234,20304,570,0,0,944,684,136800,"F",30,1155,673,1
1235,19393,2359,4467,0,3044,2450,607600,"F",252,3355,614,1
1236,19393,3526,6116,0,5728,3718,899600,"F",252,6369,612,1
1237,19977,823,52,0,1117,830,199330,"F",252,1298,614,1
1238,19977,3078,1186,0,4906,3300,772058,"F",252,5580,694,1
1239,19977,4189,491,0,5423,4296,1014240,"F",252,6149,634,1
1240,20416,5583,0,0,6147,6384,1276800,"F",252,6966,699,1
1241,20358,381,0,0,2986,874,207000,"F",262,3677,405,1
1242,20107,0,21715,0,345,0,77000,"G",60,471,416,2
1243,20263,0,21747,0,344,0,74800,"G",60,471,416,2
1244,20422,149,0,0,102,162,43411,"L",68,124,614,1
1245,19977,1216,318,0,768,1814,453758,"F",348,1039,614,1
1246,19977,1495,171,0,1376,2432,622352,"F",348,1701,698,1
1247,19977,2341,252,0,1466,3000,686159,"F",348,1933,694,1
1248,20237,294,0,0,491,350,77826,"F",348,633,675,1
1249,20304,1367,0,0,1746,1748,349600,"F",348,2242,673,1
1250,20304,1546,0,0,2809,1800,479000,"F",348,3616,629,1
1251,20436,3458,0,0,1837,4320,868800,"F",348,2556,694,1
1252,20447,0,270,0,160,0,5600,"P",291,170,681,2
1253,20304,2138,0,0,2938,2800,749000,"F",268,4176,629,1
1254,19393,281,0,0,207,286,64400,"F",153,239,619,1
1255,19393,3776,1335,0,2730,4550,1128400,"F",153,3176,614,1
1256,19393,4586,2922,0,3672,5005,1211000,"F",153,4302,612,1
1257,19977,255,62,0,205,300,73634,"F",153,238,694,1
1258,19977,564,33,0,506,640,173090,"F",153,611,698,1
1259,19977,2518,413,0,1955,3142,793158,"F",153,2321,614,1
1260,19977,4629,694,0,3191,5370,1299030,"F",153,3800,634,1
1261,20304,187,0,0,436,200,54000,"F",153,539,629,1
1262,20304,73,0,0,73,139,36480,"F",350,112,631,1
1263,20107,0,66319,0,227,0,375089,"G",326,317,622,2
1264,20237,2600,0,0,2624,3150,700434,"F",179,4094,675,1
1265,20304,64,0,0,76,152,30400,"F",179,130,673,1
1266,20304,486,0,0,363,630,168660,"F",179,551,631,1
1267,20304,2345,0,0,2788,3450,928000,"F",179,4407,629,1
1268,20304,0,0,0,196,140,37480,"F",385,242,631,1
1269,20398,5171,639,0,8849,6688,1736240,"F",385,10913,673,1
1270,21161,138,0,0,49,179,75830,"L",333,67,617,1
1271,20107,0,317135,0,1405,0,1013557,"G",337,1628,622,2
1272,20368,113,0,0,60,156,101000,"F",11,78,698,1
1273,20368,921,0,0,444,1162,280000,"F",11,582,655,1
1274,20304,0,0,0,84,70,18740,"F",424,109,631,1
1275,20368,1267,0,0,852,1404,909000,"F",424,1092,698,1
1276,21167,126,0,0,363,304,79544,"F",424,512,673,1
1277,20107,0,321148,0,2100,0,1013764,"G",312,2418,622,2
1278,20304,3171,0,0,4171,4200,1115305,"F",39,6407,631,1
1279,20107,0,42190,0,42,0,107931,"G",116,60,691,2
1280,20304,3831,0,0,3539,4300,1119000,"F",116,5188,629,1
1281,19393,84,0,0,137,143,32200,"F",149,153,619,1
1282,19393,3210,409,0,4131,4147,1003400,"F",149,4633,612,1
1283,19977,220,4,0,286,300,73000,"F",149,322,694,1
1284,19977,2346,38,0,2877,2560,706542,"F",149,3352,698,1
1285,20237,43,0,0,141,50,11118,"F",149,157,675,1
1286,20304,2369,0,0,5301,2660,532000,"F",149,6186,673,1
1287,20500,55,0,0,132,70,17610,"F",149,153,631,1
1288,20436,1862,0,0,2502,1950,390000,"F",189,2797,698,1
1289,20237,707,0,0,1397,800,177888,"F",10,1653,675,1
1290,20304,65,0,0,161,152,30400,"F",10,204,673,1
1291,20304,2393,0,0,5628,3250,870500,"F",10,7147,629,1
1292,20237,245,0,0,290,400,88944,"F",400,476,675,1
1293,20107,0,11749,0,1388,0,77000,"G",87,1516,416,2
1294,20237,344,0,0,248,400,88944,"F",23,456,675,1
1295,20500,1184,0,0,690,1540,387420,"F",23,1249,631,1
1296,20304,1230,0,0,2564,1500,401500,"F",377,3246,629,1
1297,19977,10120,344222,42972,10842,10920,3031887,"F",55,11691,627,1
1298,19393,686,1674,0,622,715,161000,"F",154,700,619,1
1299,19393,9909,35022,0,8960,10582,2560400,"F",154,10274,612,1
1300,19393,15853,31990,0,11610,16800,4166400,"F",154,13195,614,1
1301,20237,1273,0,0,4404,1450,322422,"F",183,5021,675,1
1302,20304,787,0,0,2687,2550,681500,"F",214,3696,629,1
1303,19393,5159,5450,0,7042,6125,1519000,"F",265,7682,614,1
1304,19393,6809,7460,0,10486,7293,1764600,"F",265,11613,612,1
1305,19977,173,306,361,185,242,98334,"F",265,216,624,1
1306,19977,1472,501,5817,1971,1500,362195,"F",265,2229,694,1
1307,19977,13876,3708,16733,16479,14821,3653599,"F",265,18847,634,1
1308,19977,21180,5492,27574,27351,22682,5570046,"F",265,30778,614,1
1309,20436,132,0,0,194,180,37200,"F",265,220,694,1
1310,20436,4038,0,0,5863,4350,870000,"F",265,6787,698,1
1311,20304,1489,0,0,3158,1680,447280,"F",309,3793,631,1
1312,20304,1821,0,0,3398,2100,562200,"F",120,4303,631,1
